Date,City,Pincode,Item_Code,Item_Name,Brand,Product_Type,Unit,Unit_Value,Mrp,Image_Link,Blinkit_Product_Url,Blinkit_Product_Id,Blinkit_Item_Name,Blinkit_Uom,Blinkit_Mrp_Price,Blinkit_Selling_Price,Blinkit_Discount__,Blinkit_Eta_Mins_,Blinkit_In_Stock_Remark,Blinkit_Status,Blinkit_Partial,Blinkit_Factor,Jiomart_Product_Url,Jiomart_Product_Id,Jiomart_Item_Name,Jiomart_Uom,Jiomart_Mrp_Price,Jiomart_Selling_Price,Jiomart_Discount__,Jiomart_Eta_Mins_,Jiomart_In_Stock_Remark,Jiomart_Status,Jiomart_Partial,Jiomart_Factor,Dmart_Product_Url,Dmart_Product_Id,Dmart_Item_Name,Dmart_Uom,Dmart_Mrp_Price,Dmart_Selling_Price,Dmart_Discount__,Dmart_Eta_Mins_,Dmart_In_Stock_Remark,Dmart_Status,Dmart_Partial,Dmart_Factor
2026-04-14,Hazaribagh,825301,13365,Fortune Soya Chunks 44g,Fortune,Soya Chunks,NA,44,10,NA,https://blinkit.com/prn/x/prid/17571,17571,Fortune Soya Chunks,NA,169.0,133.0,21.3,NA,available,Partial Match,anakin_seed,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13368,Bambino Vermicelli 80g,Bambino,Regular Vermicelli,g,80,10,NA,https://blinkit.com/prn/x/prid/33237,33237,Bambino Regular Vermicelli,NA,58.0,58.0,0.0,NA,available,Partial Match,anakin_seed,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13376,Haldirams Lite Chiwda 50g,Haldiram's,NA,g,50,10,NA,https://blinkit.com/prn/x/prid/35388,35388,Haldiram's Lite Chiwda Namkeen,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.3333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13378,Haldirams Indian Aloo Bhujia 42g,Haldiram's,Bhujia Sev,g,42,10,NA,https://blinkit.com/prn/x/prid/19250,19250,Haldiram's Nagpur Aloo Bhujia,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13419,Nutrela Soya Mini Chunks 45g,Nutrela,Soya Chunks,g,45,9,NA,https://blinkit.com/prn/x/prid/132885,132885,Nutrela Soya Mini Chunks,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1342,Coca Cola 250ml,Coca-Cola,Black Soft Drink,ml,250,20,NA,https://blinkit.com/prn/x/prid/564354,564354,Coca-Cola Cola Soft Drink (250 ml),NA,20.0,20.0,0.0,NA,out_of_stock,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1343,Coca Cola 300ml,Coca-Cola,Black Soft Drink,ml,300,40,NA,NA,17678,Coca-Cola Soft Drink,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1344,Coca Cola 750ml,Coca-Cola,Black Soft Drink,ml,750,40,NA,https://blinkit.com/prn/x/prid/283,283,Coca-Cola Soft Drink,NA,40.0,38.0,5.0,NA,out_of_stock,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13447,Haldirams Khatha Meetha 50g,Haldiram's,Bhel Sev,g,50,10,NA,https://blinkit.com/prn/x/prid/486004,486004,Haldiram's Nagpur Khatta Meetha Mixture Namkeen,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13458,Vim Extra Anti smell With Pudina 110g,Vim,NA,NA,110,10,NA,https://blinkit.com/prn/x/prid/366977,366977,Vim Pudina Anti Smell Dishwash Bar,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.8148148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1346,Colgate Active Salt Toothpaste 100g,Colgate,Toothpaste,g,100,75,NA,https://blinkit.com/prn/x/prid/969,969,Colgate Active Salt Toothpaste,NA,142.0,142.0,0.0,NA,available,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13461,Knorr Cup A Soup Chicken Delite 10g,Knorr,Non Veg Soup,g,10,15,NA,https://blinkit.com/prn/x/prid/107812,107812,Knorr Classic Chicken Delite Soup with No Added Preservatives,NA,65.0,62.0,4.6,NA,available,Partial Match,anakin_seed,0.2380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13508,Raspberey & Goji Flavored Center Chocolate 33.3g,Hershey's,Dark Chocolate,NA,33.3,57,NA,NA,544,Cadbury Dairy Milk Fruit & Nut Small Milk Chocolate Bar,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13516,Fena Rose & Chandan Detergent Powder 1 kg,Fena,Detergent Powder,kg,1,73,NA,https://blinkit.com/prn/x/prid/35718,35718,Fena Superwash Rose & Chandan Detergent Powder,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1353,Colgate Maxfresh Red 150g,Colgate,Toothpaste,g,150,138,NA,https://blinkit.com/prn/x/prid/23816,23816,Colgate MaxFresh Spicy Fresh Gel Toothpaste,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1354,Colgate Plax Peppermint Mouthwash 250ml,Colgate,Mouthwash,ml,250,185,NA,https://blinkit.com/prn/x/prid/21566,21566,Colgate Peppermint Mouthwash,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1355,Colgate Strong Teeth Toothpaste 36g,Colgate,Toothpaste,g,36,20,NA,https://blinkit.com/prn/x/prid/19195,19195,Colgate Strong Teeth Toothpaste,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13554,Tata Garam Masala 100g,Tata Consumer,NA,NA,100,105,NA,NA,68,MDH Garam Masala,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13555,Weikfield Cornflour Starch 500g,Weikfield,Corn Flour,NA,500,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13569,Lux Body Wash Soft Skin French Rose & Alomnd Oil 240ml,Lux,Shower Gel,ml,240,99,NA,https://blinkit.com/prn/x/prid/460098,460098,Lux French Rose & Almond Oil Body Wash,NA,99.0,99.0,0.0,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13570,Lux Body Wash Fragrant Skin Orchid Scent N Juniper Oil 245ml,Lux,NA,NA,245,99,NA,https://blinkit.com/prn/x/prid/463266,463266,Lux Black Orchid Scent & Juniper Oil - Pack of 2,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13597,Amul Creamy Peanut Spread 300g,Amul,Peanut Butter,g,300,110,NA,NA,480293,Amul Creamy Spread Peanut Butter,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13607,Lion Qyno Dates 500g B1G1 Free,Lion,Dates,g,1000,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13610,Nimyle Lemongrass Floor Cleaner | 890ml | Pack of 1,Nimyle,Floor Cleaner,ml,890,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13613,Kissan Mango Jam | 490g | Pack of 1,Kissan,Mango Jam,g,490,200,NA,NA,15340,Kissan Mango Jam,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13617,Rexona Soap Coconut & Olive Oil 4*100g,Rexona,Soap,g,400,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1362,Colgate Cibaca Toothpaste 175g,Colgate,Toothpaste,g,175,68,NA,https://blinkit.com/prn/x/prid/42879,42879,Colgate Cibaca Toothpaste,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13620,Harpic Lemon Disinfectant Bathroom Cleaner Liquid 1 Ltr,Harpic,Bathroom Cleaner,ltr,1,230,NA,https://blinkit.com/prn/x/prid/320666,320666,Harpic Disinfectant Liquid Bathroom Cleaner (Lemon),NA,230.0,190.0,17.4,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13629,Nivea Fruity Strawberry Shine Lip Balm | 4.8g | Pack of 1,Nivea,Lip Balm,g,4.8,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1363,Colgate Dental Cream Strong Teeth Toothpaste 200g,Colgate,Toothpaste,g,200,130,NA,https://blinkit.com/prn/x/prid/19192,19192,Colgate Strong Teeth Anticavity Toothpaste (150 g),NA,99.0,99.0,0.0,NA,available,Partial Match,anakin_seed,0.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13631,Tresemme Smooth & Shine Conditioner | 190ml | Pack of 1,Tresemme,Hair Conditioner,NA,190,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13633,Surf Excel Quick Wash Detergent Powder 1 kg,Surf Excel,Detergent Powder,kg,1,230,NA,https://blinkit.com/prn/x/prid/18558,18558,Surf Excel Quick Wash Detergent Powder,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13639,Comfort After Wash Lily Fresh Fabric Conditioner 860ml,Comfort,Fabric Conditioner,ml,860,235,NA,https://blinkit.com/prn/x/prid/45750,45750,Comfort After Wash Fabric Conditioner (Lily Fresh),NA,235.0,205.0,12.8,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13646,Godrej Hit Anti Roach Gel | 20g | Pack of 1,Hit,Cockroach Repellant Gel,g,20,220,NA,https://blinkit.com/prn/x/prid/25655,25655,Hit Anti Roach Cockroach Gel,NA,220.0,209.0,5.0,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1365,Colgate Total Whole Mouth Health Antibacterial Toothpaste Advanced Health 120g,Colgate,Toothpaste,g,120,190,NA,NA,19192,Colgate Strong Teeth Anticavity Toothpaste (150 g),NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13654,Dabur Red Toothpaste 200*4N  B3G1 Free,Dabur,NA,NA,800,548,NA,https://blinkit.com/prn/x/prid/403253,403253,Dabur Red Herbal Toothpaste - Buy 3 Get 1 Free,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1366,Colgate Herbal Toothpaste 200g,Colgate,Toothpaste,g,200,156,NA,https://blinkit.com/prn/x/prid/18899,18899,Colgate Herbal Toothpaste - 200 g,NA,156.0,156.0,0.0,NA,available,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13664,Amul Pure Ghee Jar 500ml,Amul,NA,NA,500,0,NA,https://blinkit.com/prn/x/prid/25486,25486,Amul Pure Ghee,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1367,Comfort Lily Fresh Fabric Conditioner 210ml,Comfort,Fabric Conditioner,ml,210,58,NA,https://blinkit.com/prn/x/prid/45750,45750,Comfort After Wash Fabric Conditioner (Lily Fresh),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.2441860465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1368,Comfort Fabric Conditioner Morning Fresh 210ml,Comfort,Fabric Conditioner,ml,210,58,NA,https://blinkit.com/prn/x/prid/19581,19581,Comfort After Wash Fabric Conditioner (Morning Fresh),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13697,"MamyPoko All Night Absorb Baby Diaper Pants (M, 7 - 12 kg - 15 Diapers)",MamyPoko,Baby Diapers,Unit,15,187,NA,https://blinkit.com/prn/x/prid/596078,596078,MamyPoko Pants All Night Absorb Baby Diaper,NA,899.0,553.0,38.5,NA,out_of_stock,Partial Match,anakin_seed,0.2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13702,Lays American Style Creamy Onion Flavour Potato Chips | 67g | Pack of 1,Lay's,Potato Chips,g,67,30,NA,https://blinkit.com/prn/x/prid/432778,432778,Lay's American Style Cream & Onion Flavour Potato Chips,NA,48.0,39.0,18.8,NA,available,Partial Match,anakin_seed,0.8170731707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13705,Lays Indias Magic Masala Potato Chips 67g,Lay's,Potato Chips,g,67,30,NA,https://blinkit.com/prn/x/prid/432775,432775,Lay's India's Magic Masala Potato Chips,NA,35.0,35.0,0.0,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13706,Whisper Ultra Soft XL-15,Whisper,NA,NA,15,185,NA,https://blinkit.com/prn/x/prid/20227,20227,"Whisper Ultra Upto No Gap No Leaks Sanitary Pads (XL, 15 pieces)",NA,175.0,167.0,4.6,NA,out_of_stock,Partial Match,anakin_seed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1371,Complan Health Drink Chocolate Flavour 500g,Complan,Health Drink Powder,g,500,306,NA,https://blinkit.com/prn/x/prid/10506,10506,Complan Royale Chocolate Drink Mix (500 g),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1372,Complan Creamy Classic Health Drink Natural 500g,Complan,Health Drink Powder,g,500,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13725,Dove Cream Beauty Bathing Bar 125*3 Set,Dove,Soap,g,375,240,NA,https://blinkit.com/prn/x/prid/445815,445815,Dove Cream Beauty Bathing Soap (3 x 125 g),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13726,Dove Cream Beauty Bathing Bar 125*5 B4G1,Dove,NA,g,625,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1373,Complan Kesar Badam Flavour Pouch 500g,Complan,Health Drink Powder,g,500,333,NA,https://blinkit.com/prn/x/prid/10509,10509,Complan Kesar Badam Drink Mix,NA,333.0,320.0,3.9,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13735,Kurkure Namkeen Naughty Tomato 35g,Kurkure,Puffs,g,35,10,NA,NA,367837,Kurkure Puffcorn Yummy Cheese Puffs,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13737,Dove Hair Fall Rescue Shampoo 340ml,Dove,Shampoo,ml,340,435,NA,https://blinkit.com/prn/x/prid/873,873,Dove Hair Fall Rescue Shampoo For weak hair,NA,435.0,324.0,25.5,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13751,Anik Ghee 100ml,Anik,Ghee,ml,100,78,NA,https://blinkit.com/prn/x/prid/42002,42002,Anik Ghee,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13756,Bambino Premium Penne Pasta 500g,Bambino,NA,g,500,90,NA,https://blinkit.com/prn/x/prid/601395,601395,Bambino Premium Penne Pasta,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13757,Bambino Premium Penne Pasta 250g,Bambino,Penne Pasta,NA,250,50,NA,NA,23757,Bambino Macaroni Durum Wheat Elbow Pasta (425 g),NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13779,Haldirams Mathri 200g,Haldiram's,Namkeen Snacks,g,200,62,NA,NA,41397,Haldiram's Nagpur Moong Dal Namkeen,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13783,Kissan Crunchy Peanut Butter 350g,Kissan,Peanut Butter,NA,350,165,NA,NA,11527,Kissan Mixed Fruit Jam (200 g),NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13793,Savlon Hand Wash Deep Clean 200ml Pump+Refill 175ml,Savlon,NA,ml,375,99,NA,https://blinkit.com/prn/x/prid/531231,531231,Savlon Deep Clean Germ Protection Liquid Hand Wash Refill - Pack of 2,NA,198.0,189.0,4.5,NA,out_of_stock,Partial Match,anakin_seed,0.2884615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13882,Patanjali Isabgol Husk 100g,Patanjali,Digestive Powder,g,100,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1389,Cycle Eco Incense Stick 175g,Cycle,Agarbatti,g,175,110,NA,https://blinkit.com/prn/x/prid/130575,130575,Cycle Eco Classic Handcrafted Incense Sticks / Agarbatti,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.8333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13905,Tata Sampann Unpolished Moong Dal 500g,Tata Sampann,Moong Dal,g,500,107,NA,https://blinkit.com/prn/x/prid/57903,57903,Tata Sampann Unpolished Yellow Moong Dal (Dhuli) Split,NA,107.0,99.0,7.5,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13906,Tata Sampann Unpolished Chana Dal 500g,Tata Sampann,Chana Dal,g,500,78,NA,https://blinkit.com/prn/x/prid/39489,39489,Tata Sampann Unpolished Chana Dal,NA,74.0,62.0,16.2,NA,available,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13919,Catch Turmeric Powder 50g,Catch,NA,g,50,29,NA,https://blinkit.com/prn/x/prid/55576,55576,Catch Turmeric Powder/Haldi - 500g,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,1392,Cycle Naivedya Sambrani 12N,Cycle,Sambrani,unit,1,72,NA,https://blinkit.com/prn/x/prid/554954,554954,Cycle Naivedya Sambrani Dhoop Cup,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13922,Unibic Snappers Cream & Onion Biscuits | 280g | Pack of 1,Unibic,Sweet & Salty Biscuits,g,280,144,NA,https://blinkit.com/prn/x/prid/492462,492462,Unibic Snappers Cream & Onion Potato Cracker,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,3.733333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Hazaribagh,825301,13923,Unibic Snappers Indi Spice Biscuits | 280g | Pack of 1,Unibic,Flavoured Biscuits,g,280,144,NA,https://blinkit.com/prn/x/prid/529174,529174,Unibic Snappers Potato Crackers (Indi Spice),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
