Date,City,Pincode,Item_Code,Item_Name,Brand,Product_Type,Unit,Unit_Value,Mrp,Image_Link,Blinkit_Product_Url,Blinkit_Product_Id,Blinkit_Item_Name,Blinkit_Uom,Blinkit_Mrp_Price,Blinkit_Selling_Price,Blinkit_Discount__,Blinkit_Eta_Mins_,Blinkit_In_Stock_Remark,Blinkit_Status,Blinkit_Partial,Blinkit_Factor,Jiomart_Product_Url,Jiomart_Product_Id,Jiomart_Item_Name,Jiomart_Uom,Jiomart_Mrp_Price,Jiomart_Selling_Price,Jiomart_Discount__,Jiomart_Eta_Mins_,Jiomart_In_Stock_Remark,Jiomart_Status,Jiomart_Partial,Jiomart_Factor,Dmart_Product_Url,Dmart_Product_Id,Dmart_Item_Name,Dmart_Uom,Dmart_Mrp_Price,Dmart_Selling_Price,Dmart_Discount__,Dmart_Eta_Mins_,Dmart_In_Stock_Remark,Dmart_Status,Dmart_Partial,Dmart_Factor
2026-04-14,Ranchi,834002,10971,Nasta Bread 400g,Nasta,White Bread,g,400,45,https://storage.cloud.google.com/samaan-backend/product/product_2091/processed/1755491868-10971.webp,NA,605803,Nasta White Bread,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,10972,Kabuli Chana Premium 500g,ASM,Kabuli Chana,g,500,109,https://storage.cloud.google.com/samaan-backend/product/product_2815/processed/1744801156-10972_1.webp,NA,NA,Arogya Basket Kabuli Chana 1 Kg,NA,NA,NA,NA,NA,NA,NA,search_api,1,https://www.jiomart.com/p/groceries/good-life-kabuli-chana-premium-500-g/606342605,606342605,Good Life Kabuli Chana Premium 500 g,NA,NA,91,NA,NA,available,Semi Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,10975,Nasta Pao 250g,Nasta,Buns,g,250,30,https://storage.cloud.google.com/samaan-backend/product/product_2093/1735198733-10975_1.webp,https://blinkit.com/prn/x/prid/637098,637098,Nasta Mini Pav,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,10977,Chuhara Dry Dates 100g,NA,Dates,g,100,59,https://storage.cloud.google.com/samaan-backend/product/product_2817/1727123557-10977.webp,https://blinkit.com/prn/x/prid/531214,531214,Whole Farm Premium Dried Dates,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/good-life-kharek-500-g/491417259,491417259,Good Life Dry Dates 500 g,NA,NA,149,NA,NA,available,Partial Match,anakin_seed,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,1098,Britannia Nice Time Sugar Showered Coconut Biscuits 136.5g,Britannia Nice Time,Flavoured Biscuits,g,136.5,22.5,https://storage.cloud.google.com/samaan-backend/product/product_991/1727124600-10981.webp,https://blinkit.com/prn/x/prid/19469,19469,Britannia Nice Time Coconut Biscuit,NA,25.0,24.0,4.0,NA,available,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/britannia-nice-time-coconut-biscuits-150-g/490016255,490016255,Nice Time Britannia Biscuit 136.5 g,NA,NA,24,NA,NA,available,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,1099,Britannia Nutri Choice Classic Lite Biscuits | 295g | Pack of 1,Britannia Nutri Choice,Marie & Digestive,g,295,45,https://storage.cloud.google.com/samaan-backend/product/product_992/1727125017-1725282546-1099_1.webp,https://blinkit.com/prn/x/prid/19165,19165,Britannia Nutrichoice Sugar Free Cracker,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/britannia-nutrichoice-classic-lite-cracker-300-g-590008617/490016251,490016251,Britannia NutriChoice Sugar Free Cracker 295 g,NA,NA,47,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,110,Chings Secret Schezwan Noodles 240g,Chings,Instant Noodles,g,240,80,https://storage.cloud.google.com/samaan-backend/product/product_4023/1727124419-110_1.webp,https://blinkit.com/prn/x/prid/159823,159823,Ching's Secret Schezwan Flavoured Instant Noodles,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/ching-s-secret-schezwan-instant-noodles-240-g/490544386,490544386,Ching's Secret Schezwan Instant Noodles 240 g,NA,NA,43,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,1100,Britannia Nutri Choice Digestive Biscuits | 91.7 g | Pack of 1,Britannia,Digestive & Health Biscuits,g,91.7,25,https://storage.cloud.google.com/samaan-backend/product/product_993/1727124600-11001.webp,https://blinkit.com/prn/x/prid/122263,122263,Britannia NutriChoice Digestive High-Fibre Biscuit,NA,25.0,25.0,0.0,NA,available,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/britannia-nutrichoice-hi-fibre-digestive-biscuits-100-g/490007701,490007701,Britannia NutriChoice Hi-Fibre Digestive Biscuits 91.7 g,NA,NA,24,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,1101,Britannia Nutri Choice Digestive Biscuits 250g+30g Extra,Britannia Nutri Choice,Digestive & Health Biscuits,g,280,70,https://storage.cloud.google.com/samaan-backend/product/product_994/1727124600-11011.webp,https://blinkit.com/prn/x/prid/11131,11131,Britannia NutriChoice Digestive High Fibre Biscuit - 250 g Family Pack,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,https://www.jiomart.com/p/groceries/britannia-nutrichoice-hi-fibre-digestive-biscuits-250-g/490016239,490016239,Britannia NutriChoice Hi-Fibre Digestive Biscuits 250 g,NA,NA,57,NA,NA,available,Partial Match,anakin_seed,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,1102,Britannia Nutri Choice Oatmal Cookies 150g,Britannia Nutri Choice,Digestive & Health Cookies,g,150,65,https://storage.cloud.google.com/samaan-backend/product/product_995/1727124601-11021.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/britannia-nutrichoice-essentials-oat-cookies-150-g/590033115,590033115,Britannia NutriChoice Essentials Oat Cookies 150 g,NA,NA,480,NA,NA,available,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,1103,Britannia Nutri Choice Thin Arrowroot Biscuits 300g,Britannia Nutri Choice,Marie & Digestive,g,300,40,https://storage.cloud.google.com/samaan-backend/product/product_996/1727123455-11031.webp,https://blinkit.com/prn/x/prid/111667,111667,Britannia NutriChoice Thin Arrowroot Biscuit,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/britannia-nutrichoice-thin-arrowroot-biscuits-300-g/491010433,491010433,Britannia NutriChoice Thin Arrowroot Biscuits 300 g,NA,NA,480,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,1104,Britannia Nutri Choice 5 Grain | 200g | Pack of 1,Britannia Nutri Choice,Digestive & Health Biscuits,g,200,65,https://storage.cloud.google.com/samaan-backend/product/product_997/1727123455-11041.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/britannia-nutrichoice-hi-fibre-5-grain-digestive-biscuits-200-g/490432314,490432314,Britannia Nutri Choice 5 Grain Digestive Biscuits 192 g,NA,NA,61,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11064,Scotch Brite Silver Sparks Scrub 1 Pcs,Scotch Brite,Scrub Pad,unit,1,40,https://storage.cloud.google.com/samaan-backend/product/product_3658/1727123957-1725282803-11064_1.webp,https://blinkit.com/prn/x/prid/469431,469431,Scotch Brite Silver Sparks Scrub Pad (Regular),NA,55.0,51.0,7.3,NA,available,Partial Match,anakin_seed,0.3333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11067,Scotch Brite Antibacterial Scrub Pad 1 Pcs,Scotch Brite,NA,NA,1,40,https://storage.cloud.google.com/samaan-backend/product/product_3661/1727123958-1725282804-11067_1.webp,https://blinkit.com/prn/x/prid/380795,380795,Scotch Brite Antibacterial Scrub Pad,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11073,Scotch Brite Power Scrub Tough Stain Removal | Pack of 1,Scotch Brite,Scrub Pad,Unit,1,49,https://storage.cloud.google.com/samaan-backend/product/product_3667/1727123958-1725282805-11073_1.webp,https://blinkit.com/prn/x/prid/438157,438157,Scotch Brite Power Scrub Pad with Steel Loop,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/scotch-brite-power-scrub-pad-8-cm-x-10-cm/491390907,491390907,Scotch-Brite Power Scrub Pad (8 cm x 10 cm) 1 pc,NA,999,195,80.5,NA,available,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11074,Scotch Brite Scrub Net Sponge 1 Pcs,Scotch Brite,Sponge,NA,1,44,https://storage.cloud.google.com/samaan-backend/product/product_3668/1727123959-1725282805-11074_1.webp,https://blinkit.com/prn/x/prid/45337,45337,Scotch Brite Net Sponge Pad dummyptype,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11075,Scotch Brite Kitchen Sink Brush 1 N,Scotch Brite,NA,NA,1,160,https://storage.cloud.google.com/samaan-backend/product/product_3669/processed/1751532212-11075_1.webp,NA,767796,Scotch Brite Classic Broom (Nylon),NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11078,Scotch Brite Sponge Wipe 1 Pcs,Scotch Brite,Sponge Wipe,unit,1,80,https://storage.cloud.google.com/samaan-backend/product/product_3672/1727123959-1725282806-11078_1.webp,https://blinkit.com/prn/x/prid/18572,18572,Scotch Brite Sponge Wipe,NA,230.0,230.0,0.0,NA,available,Partial Match,anakin_seed,0.3333333333,https://www.jiomart.com/p/groceries/scotch-brite-sponge-wipe/490006004,490006004,Scotch-Brite Sponge Wipe 1 N,NA,NA,76,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11080,Scotch Brite Sponge Wipe 5 Pcs,Scotch Brite,Sponge Wipe,unit,5,380,https://storage.cloud.google.com/samaan-backend/product/product_3674/processed/1751531745-11080_1.webp,https://blinkit.com/prn/x/prid/131837,131837,Scotch Brite Sponge Wipe,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/scotch-brite-sponge-wipe-5-pcs/590049051,590049051,Scotch-Brite Assorted Sponge Wipe 5 N,NA,NA,349,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11081,Scotch Brite Floor Cloth Pochha 48x53cm 1N,Scotch Brite,Cloth Duster,NA,1,90,https://storage.cloud.google.com/samaan-backend/product/product_3675/1727123959-1725282806-11081_1.webp,https://blinkit.com/prn/x/prid/111636,111636,"Scotch Brite Floor Cloth - Pocha (Cotton, White, Black)",NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,https://www.jiomart.com/p/groceries/scotch-brite-floor-cloth-pochha-1n/609981199,609981199,Scotch-Brite Floor Cloth Pochha-1N,NA,999,195,80.5,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11084,Scotch Brite Stainless Steel Scrub Pads 1 Pcs,Scotch Brite,NA,NA,1,50,https://storage.cloud.google.com/samaan-backend/product/product_3678/1727123960-1725282806-11084_1.webp,https://blinkit.com/prn/x/prid/520325,520325,Scotch Brite Stainless Steel Scrubber with 1 Scrub Pad,NA,30.0,30.0,0.0,NA,available,Partial Match,anakin_seed,NA,https://www.jiomart.com/p/groceries/scotch-brite-stainless-steel-scrub-and-scrub-pad-1pc-1-pcs-6-9-cm-x-10-1-cm/598109848,598109848,Scotch-Brite Stainless Steel Scrub and Scrub Pad (1pc + 1 pcs) (6.9 cm x 10.1 cm),NA,NA,23,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11090,Rajma Chitra Safed Premium 500g,ASM,Rajma,g,500,109,https://storage.cloud.google.com/samaan-backend/product/product_2824/processed/1745061871-11090_1.webp,https://blinkit.com/prn/x/prid/527617,527617,Whole Farm Premium Rajma Chitra,NA,NA,NA,NA,NA,NA,Semi Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11098,Listerine Cool Mint Mouthwash 100ml,Listerine,Mouthwash,ml,100,75,https://storage.cloud.google.com/samaan-backend/product/product_6190/processed/1750432577-11098_1.webp,https://blinkit.com/prn/x/prid/500226,500226,Listerine Cool Mint Mouthwash,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/listerine-cool-mint-mouthwash-80-ml/490823634,490823634,Listerine Cool Mint Mouthwash 80 ml,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11114,Sanifresh Bathroom Cleaner | 450ml | Buy 1 Get 1 Free,Sanifresh,Bathroom Cleaner,ml,900,120,https://storage.cloud.google.com/samaan-backend/product/product_3689/processed/1753770088-11114_2.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/sanifresh-bathroom-cleaner-450-ml/491391831,491391831,Sanifresh Bathroom Cleaner 450 ml (Buy 1 Get 1 Free),NA,NA,99,NA,NA,available,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11128,Horlicks Junior Vanilla Flavour Jar 500g,NA,Health Drink Powder,g,500,294,https://storage.cloud.google.com/samaan-backend/product/product_6206/1727123960-1725282793-11128_1.webp,https://blinkit.com/prn/x/prid/438213,438213,Junior Horlicks Vanilla Health Drink,NA,309.0,309.0,0.0,NA,available,Partial Match,anakin_seed,1,https://www.jiomart.com/p/groceries/junior-vanilla-horlicks-500-g/590801195,590801195,Junior Horlicks Vanilla 500 g,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11152,Cadbury Oreo Choco Creme Biscuit | 108.55g | Pack of 1,Cadbury Oreo,Cream Biscuits,g,108.55,26,https://storage.cloud.google.com/samaan-backend/product/product_1417/1727124619-1723884333-11152_1.webp,https://blinkit.com/prn/x/prid/26059,26059,Oreo Chocolate Flavour Sandwich Cream Biscuits,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,https://www.jiomart.com/p/groceries/cadbury-oreo-chocolate-cream-biscuits-120-g/491338267,491338267,Cadbury Oreo Choco Creme Biscuits 108.55 g,NA,NA,480,NA,NA,available,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11155,Old Spice After Shave Lotion Musk 100ml,Old Spice,After Shave Lotion,ml,100,265,https://storage.cloud.google.com/samaan-backend/product/product_6214/1738223809-11155_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/himalaya-fresh-start-blueberry-oil-clear-face-wash-100-ml/491055436,491055436,Old Spice Musk After Shave Lotion 100 ml,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11158,Head & Shoulder Anti Dandruff Smooth & Silky Shampoo 340ml,Head & Shoulders,Shampoo,ml,340,395,https://storage.cloud.google.com/samaan-backend/product/product_6217/1727124812-1723884321-11158_1.webp,NA,NA,Head & Shoulders Silky Black Anti Dandruff Shampoo 650 ML,NA,NA,NA,NA,NA,NA,NA,search_api,1,https://www.jiomart.com/p/groceries/head-shoulders-smooth-silky-anti-dandruff-shampoo-340-ml/490003880,490003880,Head & Shoulders Smooth & Silky Anti-Dandruff Shampoo 340 ml,NA,1414,499,64.7,NA,available,Partial Match,anakin_seed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11159,Head & Shoulders Silky Black Shampoo 180ml,Head & Shoulders,Shampoo,ml,180,199,https://storage.cloud.google.com/samaan-backend/product/product_6218/1727123516-1723884321-11159_1.webp,NA,5036,Himalaya Gentle Baby Shampoo,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,https://www.jiomart.com/p/groceries/head-shoulders-silky-black-anti-dandruff-shampoo-180-ml/590448160,590448160,Head & Shoulders Silky Black Anti-Dandruff Shampoo 180 ml,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11160,Head & Shoulders Anti Hairfall Shampoo 180ml,Head & Shoulders,Shampoo,ml,180,199,https://storage.cloud.google.com/samaan-backend/product/product_6219/1727123516-1723884322-11160_1.webp,https://blinkit.com/prn/x/prid/91026,91026,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/head-shoulders-anti-hairfall-anti-dandruff-shampoo-180-ml/490304456,490304456,Head & Shoulders Anti-Hairfall Anti-Dandruff Shampoo 180 ml,NA,999,295,70.5,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11171,Kaju Tukda Four 250g,NA,Cashews,g,250,339,https://storage.cloud.google.com/samaan-backend/product/product_2828/processed/1746796864-11171_1.webp,https://blinkit.com/prn/x/prid/526231,526231,Whole Farm Premium Cashew - Broken,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1.25,https://www.jiomart.com/p/groceries/good-life-broken-cashews-200-g/491186635,491186635,Good Life Broken Cashews 200 g,NA,399,329,17.5,NA,available,Partial Match,anakin_seed,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11184,Nestle Cerelac Wheat Rice Mixed Fruit 10-24 Months 300g,Nestle Cerelac,Baby Cereal,g,300,290,https://storage.cloud.google.com/samaan-backend/product/product_566/1727123494-1723884407-11184_1.webp,NA,11471,Nestle Cerelac Wheat Rice Mixed Fruit Baby Cereal (10 to 24 Months),NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,https://www.jiomart.com/p/groceries/cerelac-baby-cereal-with-milk-wheat-rice-mixed-fruit-10-months-stage-3-300-g/590124524,590124524,Cerelac Baby Cereal with Milk Wheat-Rice Mixed Fruit (10 to 12 months) (Stage 3) 300 g,NA,NA,320,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11185,Nestle Cerelac Multigrain And Fruits 12-24 Months 300g,Nestle Cerelac,Baby Cereal,g,300,295,https://storage.cloud.google.com/samaan-backend/product/product_567/1727123494-1723884407-11185_1.webp,https://blinkit.com/prn/x/prid/25012,25012,Nestle Cerelac Multigrain & Fruits Baby Cereal (From 12 to 24 Months),NA,295.0,295.0,0.0,NA,available,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/cerelac-baby-cereal-with-milk-multi-grain-fruits-12-months-stage-4-300-g/590049310,590049310,"Cerelac Baby Cereal with Milk, Multi Grain & Fruits 12 months + 300 g",NA,NA,295,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,112,Chings Sweet Corn Soup 55g,Chings,NA,NA,55,60,https://storage.cloud.google.com/samaan-backend/product/product_4025/1722591099-112_1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,1120,Britannia Treat Jim Jam Biscuits 138g,Treat Jim Jam,Cream Biscuits,g,138,36,https://storage.cloud.google.com/samaan-backend/product/product_1013/1727125018-1725282547-1120_1.webp,https://blinkit.com/prn/x/prid/35382,35382,Britannia Treat Jim Jam Sandwich Crème Biscuits,NA,40.0,38.0,5.0,NA,available,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/britannia-treat-jim-jam-cream-biscuits-150-g/490876695,490876695,Britannia Jimjam Sandwich Biscuits 138 g,NA,NA,480,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11207,Harpic Lemon Bathroom Cleaner 500ml,Harpic,Bathroom Cleaner,ml,500,115,https://storage.cloud.google.com/samaan-backend/product/product_3704/1727123538-1723884408-11207_1.webp,https://blinkit.com/prn/x/prid/187292,187292,Harpic Disinfectant Liquid Bathroom Cleaner (Lemon - 500 ml),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/harpic-lemon-disinfectant-bathroom-cleaner-500-ml/491167951,491167951,Harpic Lemon Bathroom Cleaner 500 ml,NA,NA,106,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11211,Lizol Jasmine Surface Cleaner 500ml,Lizol,Floor Cleaner,ml,500,123,https://storage.cloud.google.com/samaan-backend/product/product_3708/1727123519-1723884409-11211_1.webp,NA,697752,Lizol Disinfectant Surface & Floor Cleaner,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,https://www.jiomart.com/p/groceries/pears-natural-aloe-vera-soap-125-g/490861853,490861853,Lizol Jasmine Disinfectant Surface Cleaner 500 ml,NA,NA,119,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11212,Lizol Jasmine Surface Cleaner 975ml,Lizol,Floor Cleaner,ml,975,235,https://storage.cloud.google.com/samaan-backend/product/product_3709/1727123538-1723884409-11212_1.webp,https://blinkit.com/prn/x/prid/333378,333378,Lizol Disinfectant Surface & Floor Cleaner (Jasmine) - Pack of 2,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,https://www.jiomart.com/p/groceries/pears-natural-pomegranate-soap-125-g-pack-of-3/490861854,490861854,Lizol Jasmine Disinfectant Surface Cleaner 975 ml,NA,3990,1995,50.0,NA,available,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11215,Harpic Floral Bathroom Cleaner 1 Ltr,Harpic,Bathroom Cleaner,ltr,1,230,https://storage.cloud.google.com/samaan-backend/product/product_3712/1727123560-1723884410-11215_1.webp,NA,752135,Harpic Ultra 10X Bathroom Cleaner (Citrus Splash),NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,https://www.jiomart.com/p/groceries/harpic-disinfectant-bathroom-cleaner-floral-1-l/590034280,590034280,Harpic Floral Bathroom Cleaner 1 L,NA,NA,188,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,1122,Britannia Vita Marie Gold Biscuits 248g,Britannia Marie Gold,Marie & Digestive,g,248,40,https://storage.cloud.google.com/samaan-backend/product/product_1015/1727123455-11221.webp,https://blinkit.com/prn/x/prid/88276,88276,Britannia Marie Gold Vita Marie Biscuits,NA,40.0,37.0,7.5,NA,out_of_stock,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/brittania-vita-marie-gold-248-g/594465462,594465462,Brittania Vita Marie Gold 248 g,NA,NA,40,NA,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11226,Veet Hair Removal Cream Normal Skin 100g,Veet,Wax Creams & Strips,g,100,314,https://storage.cloud.google.com/samaan-backend/product/product_6236/1727123554-1723884410-11226_1.webp,https://blinkit.com/prn/x/prid/10586,10586,Veet Pure Hair Removal Cream (for Normal Skin),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11234,Vicks Inhaler 0.5ml,Vicks,Inhaler,ml,0.5,64,https://storage.cloud.google.com/samaan-backend/product/product_6238/1727124424-1723884401-11234_1.webp,https://blinkit.com/prn/x/prid/111676,111676,Vicks Original Inhaler (Instant Relief From Blocked Nose),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/nivea-milk-delights-fine-gramflour-face-wash-for-oily-skin-100-ml/491053401,491053401,Vicks Inhaler with Keychain 0.5 ml (Pack of 20),NA,533,449,15.8,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Ranchi,834002,11235,Gillette Mach3 -Razor| Pack of 1,NA,Multi Use Razor,Unit,1,275,https://storage.cloud.google.com/samaan-backend/product/product_6239/processed/1751442308-11235_1.webp,https://blinkit.com/prn/x/prid/548481,548481,Gillette Mach 3 Men's Razor,NA,225.0,200.0,11.1,NA,available,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
